1028
-0.766938	0.472321	0.000000
-0.794913	0.424050	0.000000
-0.819595	0.374238	0.000000
-0.841115	0.323055	0.000000
-0.859177	0.270735	0.000000
-0.873934	0.217455	0.000000
-0.885121	0.163458	0.000000
-0.892916	0.108927	0.000000
-0.897083	0.054107	0.000000
-0.897825	-0.000815	0.000000
-0.894938	-0.055595	0.000000
-0.888649	-0.110047	0.000000
-0.878785	-0.163927	0.000000
-0.865596	-0.217057	0.000000
-0.848939	-0.269198	0.000000
-0.829090	-0.320179	0.000000
-0.805932	-0.369770	0.000000
-0.779764	-0.417813	0.000000
-0.750497	-0.464090	0.000000
-0.718450	-0.508456	0.000000
-0.683561	-0.550708	0.000000
-0.646165	-0.590718	0.000000
-0.606225	-0.628301	0.000000
-0.564092	-0.663348	0.000000
-0.519749	-0.695694	0.000000
-0.473562	-0.725252	0.000000
-0.425531	-0.751878	0.000000
-0.376033	-0.775509	0.000000
-0.325084	-0.796024	0.000000
-0.273067	-0.813386	0.000000
-0.220010	-0.827497	0.000000
-0.166303	-0.838345	0.000000
-0.111979	-0.845861	0.000000
-0.057431	-0.850057	0.000000
-0.002698	-0.850889	0.000000
0.051831	-0.848398	0.000000
0.106115	-0.842566	0.000000
0.159769	-0.833458	0.000000
0.212756	-0.821083	0.000000
0.264698	-0.805533	0.000000
0.315564	-0.786840	0.000000
0.364987	-0.765121	0.000000
0.412945	-0.740433	0.000000
0.459086	-0.712915	0.000000
0.503398	-0.682646	0.000000
0.545548	-0.649788	0.000000
0.585538	-0.614440	0.000000
0.623055	-0.576783	0.000000
0.658117	-0.536932	0.000000
0.690434	-0.495088	0.000000
0.720043	-0.451383	0.000000
0.746677	-0.406028	0.000000
0.770394	-0.359170	0.000000
0.790955	-0.311033	0.000000
0.808438	-0.261771	0.000000
0.822631	-0.211619	0.000000
0.833637	-0.160738	0.000000
0.841269	-0.109368	0.000000
0.845656	-0.057673	0.000000
0.846640	-0.005895	0.000000
0.844372	0.045801	0.000000
0.838722	0.097172	0.000000
0.829867	0.148058	0.000000
0.817704	0.198220	0.000000
0.802433	0.247502	0.000000
0.783979	0.295673	0.000000
0.762563	0.342586	0.000000
0.738136	0.388022	0.000000
0.710942	0.431843	0.000000
0.680954	0.473843	0.000000
0.648436	0.513901	0.000000
0.613384	0.551823	0.000000
0.576078	0.587508	0.000000
0.536535	0.620778	0.000000
0.495050	0.651552	0.000000
0.451658	0.679672	0.000000
0.406666	0.705075	0.000000
0.360122	0.727629	0.000000
0.312346	0.747291	0.000000
0.263396	0.763952	0.000000
0.213598	0.777593	0.000000
0.163021	0.788128	0.000000
0.111993	0.795565	0.000000
0.060588	0.799839	0.000000
0.009137	0.800985	0.000000
-0.042286	0.798963	0.000000
-0.093351	0.793832	0.000000
-0.143986	0.785576	0.000000
-0.193866	0.774279	0.000000
-0.242923	0.759950	0.000000
-0.290843	0.742695	0.000000
-0.337562	0.722547	0.000000
-0.382778	0.699635	0.000000
-0.426439	0.674013	0.000000
-0.468256	0.645831	0.000000
-0.508189	0.615164	0.000000
-0.545968	0.582181	0.000000
-0.581568	0.546975	0.000000
-0.614736	0.509733	0.000000
-0.645466	0.470563	0.000000
-0.673527	0.429666	0.000000
-0.698930	0.387165	0.000000
-0.721468	0.343274	0.000000
-0.741175	0.298125	0.000000
-0.757865	0.251943	0.000000
-0.771594	0.204869	0.000000
-0.782203	0.157131	0.000000
-0.789772	0.108878	0.000000
-0.794165	0.060342	0.000000
-0.795485	0.011672	0.000000
-0.793624	-0.036897	0.000000
-0.788707	-0.085218	0.000000
-0.780654	-0.133059	0.000000
-0.769610	-0.180276	0.000000
-0.755521	-0.226642	0.000000
-0.738556	-0.272020	0.000000
-0.718682	-0.316191	0.000000
-0.696092	-0.359029	0.000000
-0.670776	-0.400324	0.000000
-0.642944	-0.439963	0.000000
-0.612609	-0.477750	0.000000
-0.580001	-0.513586	0.000000
-0.545149	-0.547289	0.000000
-0.508299	-0.578779	0.000000
-0.469500	-0.607893	0.000000
-0.429009	-0.634566	0.000000
-0.386891	-0.658657	0.000000
-0.343414	-0.680121	0.000000
-0.298654	-0.698836	0.000000
-0.252889	-0.714782	0.000000
-0.206202	-0.727857	0.000000
-0.158878	-0.738064	0.000000
-0.111006	-0.745324	0.000000
-0.062874	-0.749661	0.000000
-0.014574	-0.751021	0.000000
0.033607	-0.749453	0.000000
0.081576	-0.744924	0.000000
0.129050	-0.737506	0.000000
0.175938	-0.727189	0.000000
0.221964	-0.714069	0.000000
0.267042	-0.698157	0.000000
0.310905	-0.679571	0.000000
0.353476	-0.658343	0.000000
0.394500	-0.634611	0.000000
0.433911	-0.608428	0.000000
0.471467	-0.579951	0.000000
0.507117	-0.549250	0.000000
0.540634	-0.516499	0.000000
0.571984	-0.481786	0.000000
0.600960	-0.445298	0.000000
0.627542	-0.407138	0.000000
0.651544	-0.367506	0.000000
0.672968	-0.326515	0.000000
0.691648	-0.284378	0.000000
0.707606	-0.241215	0.000000
0.720699	-0.197246	0.000000
0.730970	-0.152599	0.000000
0.738300	-0.107499	0.000000
0.742755	-0.062076	0.000000
0.744240	-0.016558	0.000000
0.742840	0.028924	0.000000
0.738487	0.074144	0.000000
0.731288	0.118973	0.000000
0.721197	0.163187	0.000000
0.708343	0.206663	0.000000
0.692703	0.249183	0.000000
0.674428	0.290631	0.000000
0.653515	0.330800	0.000000
0.630135	0.369583	0.000000
0.604305	0.406783	0.000000
0.576215	0.442307	0.000000
0.545902	0.475972	0.000000
0.513569	0.507698	0.000000
0.479271	0.537318	0.000000
0.443226	0.564770	0.000000
0.405503	0.589904	0.000000
0.366333	0.612676	0.000000
0.325796	0.632954	0.000000
0.284131	0.650715	0.000000
0.241431	0.665846	0.000000
0.197941	0.678345	0.000000
0.153759	0.688122	0.000000
0.109136	0.695193	0.000000
0.064173	0.699491	0.000000
0.019123	0.701054	0.000000
-0.025911	0.699837	0.000000
-0.070679	0.695899	0.000000
-0.115078	0.689217	0.000000
-0.158863	0.679871	0.000000
-0.201935	0.667859	0.000000
-0.244055	0.653284	0.000000
-0.285132	0.636160	0.000000
-0.324936	0.616613	0.000000
-0.363386	0.594676	0.000000
-0.400263	0.570493	0.000000
-0.435497	0.544114	0.000000
-0.468886	0.515700	0.000000
-0.500371	0.485318	0.000000
-0.529766	0.453143	0.000000
-0.557030	0.419258	0.000000
-0.581995	0.383849	0.000000
-0.604635	0.347012	0.000000
-0.624802	0.308944	0.000000
-0.642490	0.269749	0.000000
-0.657571	0.229634	0.000000
-0.670059	0.188710	0.000000
-0.679847	0.147189	0.000000
-0.686969	0.105187	0.000000
-0.691341	0.062921	0.000000
-0.693017	0.020506	0.000000
-0.691936	-0.021839	0.000000
-0.688172	-0.063999	0.000000
-0.681686	-0.105757	0.000000
-0.672574	-0.147003	0.000000
-0.660816	-0.187523	0.000000
-0.646530	-0.227213	0.000000
-0.629717	-0.265867	0.000000
-0.610512	-0.303388	0.000000
-0.588936	-0.339580	0.000000
-0.565142	-0.374356	0.000000
-0.539170	-0.407533	0.000000
-0.511189	-0.439036	0.000000
-0.481254	-0.468695	0.000000
-0.449549	-0.496451	0.000000
-0.416145	-0.522147	0.000000
-0.381236	-0.545742	0.000000
-0.344907	-0.567097	0.000000
-0.307361	-0.586187	0.000000
-0.268694	-0.602891	0.000000
-0.229117	-0.617203	0.000000
-0.188732	-0.629022	0.000000
-0.147756	-0.638361	0.000000
-0.106297	-0.645139	0.000000
-0.064575	-0.649388	0.000000
-0.022699	-0.651049	0.000000
0.019111	-0.650174	0.000000
0.060746	-0.646723	0.000000
0.101987	-0.640768	0.000000
0.142728	-0.632289	0.000000
0.182756	-0.621380	0.000000
0.221970	-0.608038	0.000000
0.260165	-0.592375	0.000000
0.297247	-0.574408	0.000000
0.333020	-0.554267	0.000000
0.367401	-0.531986	0.000000
0.400207	-0.507711	0.000000
0.431365	-0.481491	0.000000
0.460706	-0.453488	0.000000
0.488171	-0.423765	0.000000
0.513609	-0.392497	0.000000
0.536975	-0.359760	0.000000
0.558134	-0.325738	0.000000
0.577060	-0.290517	0.000000
0.593635	-0.254292	0.000000
0.607851	-0.217156	0.000000
0.619611	-0.179311	0.000000
0.628924	-0.140855	0.000000
0.635714	-0.101993	0.000000
0.640010	-0.062828	0.000000
0.641754	-0.023566	0.000000
0.640996	0.015690	0.000000
0.637700	0.054733	0.000000
0.631933	0.093463	0.000000
0.623679	0.131676	0.000000
0.613025	0.169276	0.000000
0.599975	0.206065	0.000000
0.584633	0.241952	0.000000
0.567021	0.276748	0.000000
0.547261	0.310371	0.000000
0.525394	0.342640	0.000000
0.501555	0.373486	0.000000
0.475801	0.402738	0.000000
0.448284	0.430341	0.000000
0.419074	0.456137	0.000000
0.388334	0.480084	0.000000
0.356147	0.502041	0.000000
0.322688	0.521982	0.000000
0.288049	0.539780	0.000000
0.252413	0.555426	0.000000
0.215882	0.568814	0.000000
0.178643	0.579949	0.000000
0.140804	0.588743	0.000000
0.102557	0.595223	0.000000
0.064014	0.599316	0.000000
0.025365	0.601068	0.000000
-0.013274	0.600427	0.000000
-0.051714	0.597456	0.000000
-0.089843	0.592122	0.000000
-0.127472	0.584506	0.000000
-0.164495	0.574592	0.000000
-0.200729	0.562481	0.000000
-0.236073	0.548175	0.000000
-0.270352	0.531789	0.000000
-0.303473	0.513343	0.000000
-0.335272	0.492969	0.000000
-0.365665	0.470700	0.000000
-0.394502	0.446684	0.000000
-0.421709	0.420968	0.000000
-0.447150	0.393711	0.000000
-0.470766	0.364973	0.000000
-0.492434	0.334926	0.000000
-0.512112	0.303638	0.000000
-0.529694	0.271291	0.000000
-0.545153	0.237961	0.000000
-0.558399	0.203837	0.000000
-0.569424	0.169003	0.000000
-0.578157	0.133650	0.000000
-0.584605	0.097867	0.000000
-0.588718	0.061849	0.000000
-0.590521	0.025686	0.000000
-0.589980	-0.010427	0.000000
-0.587140	-0.046401	0.000000
-0.581987	-0.082041	0.000000
-0.574581	-0.117262	0.000000
-0.564928	-0.151873	0.000000
-0.553104	-0.185794	0.000000
-0.539134	-0.218840	0.000000
-0.523108	-0.250938	0.000000
-0.505069	-0.281910	0.000000
-0.485123	-0.311693	0.000000
-0.463327	-0.340120	0.000000
-0.439801	-0.367138	0.000000
-0.414616	-0.392591	0.000000
-0.387904	-0.416439	0.000000
-0.359749	-0.438538	0.000000
-0.330294	-0.458864	0.000000
-0.299632	-0.477287	0.000000
-0.267915	-0.493797	0.000000
-0.235245	-0.508281	0.000000
-0.201781	-0.520743	0.000000
-0.167630	-0.531087	0.000000
-0.132955	-0.539334	0.000000
-0.097870	-0.545405	0.000000
-0.062539	-0.549339	0.000000
-0.027076	-0.551072	0.000000
0.008352	-0.550661	0.000000
0.043632	-0.548060	0.000000
0.078601	-0.543343	0.000000
0.113146	-0.536480	0.000000
0.147110	-0.527561	0.000000
0.180383	-0.516574	0.000000
0.212814	-0.503625	0.000000
0.244303	-0.488716	0.000000
0.274704	-0.471968	0.000000
0.303927	-0.453400	0.000000
0.331836	-0.433146	0.000000
0.358349	-0.411236	0.000000
0.383346	-0.387819	0.000000
0.406754	-0.362936	0.000000
0.428467	-0.336746	0.000000
0.448426	-0.309303	0.000000
0.466538	-0.280773	0.000000
0.482759	-0.251218	0.000000
0.497013	-0.220814	0.000000
0.509270	-0.189628	0.000000
0.519470	-0.157841	0.000000
0.527599	-0.125525	0.000000
0.533615	-0.092864	0.000000
0.537520	-0.059934	0.000000
0.539289	-0.026920	0.000000
0.538940	0.006103	0.000000
0.536465	0.038950	0.000000
0.531901	0.071546	0.000000
0.525253	0.103710	0.000000
0.516576	0.135372	0.000000
0.505892	0.166353	0.000000
0.493269	0.196590	0.000000
0.478747	0.225910	0.000000
0.462407	0.254258	0.000000
0.444305	0.281470	0.000000
0.424533	0.307499	0.000000
0.403161	0.332190	0.000000
0.380294	0.355508	0.000000
0.356013	0.377311	0.000000
0.330434	0.397574	0.000000
0.303649	0.416167	0.000000
0.275781	0.433080	0.000000
0.246931	0.448196	0.000000
0.217229	0.461520	0.000000
0.186783	0.472948	0.000000
0.155729	0.482501	0.000000
0.124178	0.490091	0.000000
0.092270	0.495753	0.000000
0.060119	0.499415	0.000000
0.027864	0.501127	0.000000
-0.004378	0.500834	0.000000
-0.036470	0.498602	0.000000
-0.068296	0.494390	0.000000
-0.099721	0.488279	0.000000
-0.130634	0.480244	0.000000
-0.160904	0.470382	0.000000
-0.190425	0.458681	0.000000
-0.219075	0.445253	0.000000
-0.246752	0.430099	0.000000
-0.273343	0.413344	0.000000
-0.298756	0.395002	0.000000
-0.322887	0.375210	0.000000
-0.345654	0.353995	0.000000
-0.366966	0.331502	0.000000
-0.386752	0.307769	0.000000
-0.404933	0.282952	0.000000
-0.421450	0.257094	0.000000
-0.436239	0.230360	0.000000
-0.449255	0.202801	0.000000
-0.460448	0.174588	0.000000
-0.469786	0.145775	0.000000
-0.477236	0.116536	0.000000
-0.482781	0.086932	0.000000
-0.486402	0.057138	0.000000
-0.488097	0.027213	0.000000
-0.487863	-0.002664	0.000000
-0.485713	-0.032436	0.000000
-0.481661	-0.061926	0.000000
-0.475732	-0.091078	0.000000
-0.467956	-0.119720	0.000000
-0.458374	-0.147800	0.000000
-0.447028	-0.175150	0.000000
-0.433973	-0.201726	0.000000
-0.419265	-0.227366	0.000000
-0.402971	-0.252032	0.000000
-0.385161	-0.275572	0.000000
-0.365912	-0.297958	0.000000
-0.345306	-0.319046	0.000000
-0.323431	-0.338819	0.000000
-0.300376	-0.357144	0.000000
-0.276240	-0.374016	0.000000
-0.251120	-0.389313	0.000000
-0.225122	-0.403043	0.000000
-0.198350	-0.415098	0.000000
-0.170914	-0.425497	0.000000
-0.142925	-0.434148	0.000000
-0.114496	-0.441082	0.000000
-0.085741	-0.446222	0.000000
-0.056774	-0.449613	0.000000
-0.027711	-0.451190	0.000000
0.001334	-0.451015	0.000000
0.030245	-0.449037	0.000000
0.058910	-0.445331	0.000000
0.087216	-0.439859	0.000000
0.115054	-0.432710	0.000000
0.142314	-0.423861	0.000000
0.168894	-0.413413	0.000000
0.194689	-0.401355	0.000000
0.219605	-0.387802	0.000000
0.243543	-0.372753	0.000000
0.266417	-0.356336	0.000000
0.288137	-0.338560	0.000000
0.308628	-0.319562	0.000000
0.327809	-0.299363	0.000000
0.345616	-0.278107	0.000000
0.361979	-0.255823	0.000000
0.376845	-0.232664	0.000000
0.390158	-0.208665	0.000000
0.401877	-0.183985	0.000000
0.411958	-0.158664	0.000000
0.420374	-0.132865	0.000000
0.427093	-0.106631	0.000000
0.432105	-0.080129	0.000000
0.435388	-0.053405	0.000000
0.436946	-0.026624	0.000000
0.436773	0.000167	0.000000
0.434886	0.026802	0.000000
0.431291	0.053238	0.000000
0.426020	0.079310	0.000000
0.419092	0.104978	0.000000
0.410552	0.130081	0.000000
0.400431	0.154584	0.000000
0.388786	0.178332	0.000000
0.375661	0.201297	0.000000
0.361125	0.223329	0.000000
0.345230	0.244407	0.000000
0.328058	0.264393	0.000000
0.309670	0.283272	0.000000
0.290158	0.300914	0.000000
0.269590	0.317318	0.000000
0.248067	0.332363	0.000000
0.225664	0.346057	0.000000
0.202488	0.358291	0.000000
0.178620	0.369086	0.000000
0.154172	0.378344	0.000000
0.129229	0.386098	0.000000
0.103906	0.392262	0.000000
0.078290	0.396883	0.000000
0.052500	0.399887	0.000000
0.026622	0.401332	0.000000
0.000775	0.401159	0.000000
-0.024955	0.399437	0.000000
-0.050451	0.396120	0.000000
-0.075630	0.391290	0.000000
-0.100377	0.384912	0.000000
-0.124613	0.377081	0.000000
-0.148228	0.367772	0.000000
-0.171150	0.357093	0.000000
-0.193273	0.345030	0.000000
-0.214532	0.331699	0.000000
-0.234830	0.317099	0.000000
-0.254108	0.301354	0.000000
-0.272278	0.284471	0.000000
-0.289292	0.266585	0.000000
-0.305069	0.247708	0.000000
-0.319574	0.227984	0.000000
-0.332735	0.207432	0.000000
-0.344527	0.186199	0.000000
-0.354891	0.164311	0.000000
-0.363813	0.141920	0.000000
-0.371244	0.119055	0.000000
-0.377185	0.095871	0.000000
-0.381597	0.072399	0.000000
-0.384493	0.048796	0.000000
-0.385848	0.025094	0.000000
-0.385686	0.001448	0.000000
-0.383993	-0.022110	0.000000
-0.380808	-0.045425	0.000000
-0.376127	-0.068469	0.000000
-0.370000	-0.091089	0.000000
-0.362435	-0.113260	0.000000
-0.353495	-0.134836	0.000000
-0.343196	-0.155795	0.000000
-0.331613	-0.175997	0.000000
-0.318771	-0.195427	0.000000
-0.304756	-0.213950	0.000000
-0.289602	-0.231561	0.000000
-0.273401	-0.248132	0.000000
-0.256197	-0.263666	0.000000
-0.238091	-0.278044	0.000000
-0.219132	-0.291278	0.000000
-0.199426	-0.303260	0.000000
-0.179028	-0.314011	0.000000
-0.158052	-0.323433	0.000000
-0.136553	-0.331560	0.000000
-0.114650	-0.338301	0.000000
-0.092402	-0.343703	0.000000
-0.069929	-0.347687	0.000000
-0.047291	-0.350310	0.000000
-0.024609	-0.351504	0.000000
-0.001941	-0.351337	0.000000
0.020590	-0.349753	0.000000
0.042929	-0.346830	0.000000
0.064955	-0.342524	0.000000
0.086616	-0.336923	0.000000
0.107795	-0.329993	0.000000
0.128444	-0.321832	0.000000
0.148451	-0.312417	0.000000
0.167773	-0.301855	0.000000
0.186306	-0.290131	0.000000
0.204013	-0.277362	0.000000
0.220794	-0.263541	0.000000
0.236624	-0.248792	0.000000
0.251411	-0.233115	0.000000
0.265136	-0.216643	0.000000
0.277716	-0.199380	0.000000
0.289144	-0.181464	0.000000
0.299344	-0.162906	0.000000
0.308322	-0.143846	0.000000
0.316010	-0.124300	0.000000
0.322423	-0.104412	0.000000
0.327506	-0.084199	0.000000
0.331285	-0.063807	0.000000
0.333714	-0.043253	0.000000
0.334830	-0.022685	0.000000
0.334598	-0.002119	0.000000
0.333065	0.018298	0.000000
0.330207	0.038551	0.000000
0.326082	0.058495	0.000000
0.320674	0.078118	0.000000
0.314054	0.097280	0.000000
0.306213	0.115972	0.000000
0.297232	0.134057	0.000000
0.287112	0.151534	0.000000
0.275942	0.168271	0.000000
0.263729	0.184271	0.000000
0.250573	0.199410	0.000000
0.236488	0.213699	0.000000
0.221579	0.227020	0.000000
0.205867	0.239394	0.000000
0.189463	0.250710	0.000000
0.172392	0.260996	0.000000
0.154771	0.270152	0.000000
0.136629	0.278215	0.000000
0.118086	0.285093	0.000000
0.099173	0.290834	0.000000
0.080013	0.295354	0.000000
0.060637	0.298711	0.000000
0.041172	0.300831	0.000000
0.021647	0.301782	0.000000
0.002188	0.301500	0.000000
-0.017176	0.300061	0.000000
-0.036320	0.297412	0.000000
-0.055218	0.293637	0.000000
-0.073748	0.288692	0.000000
-0.091888	0.282673	0.000000
-0.109518	0.275541	0.000000
-0.126622	0.267401	0.000000
-0.143085	0.258225	0.000000
-0.158897	0.248122	0.000000
-0.173946	0.237072	0.000000
-0.188232	0.225193	0.000000
-0.201649	0.212470	0.000000
-0.214203	0.199027	0.000000
-0.225796	0.184855	0.000000
-0.236443	0.170083	0.000000
-0.246053	0.154705	0.000000
-0.254650	0.138856	0.000000
-0.262151	0.122533	0.000000
-0.268591	0.105873	0.000000
-0.273893	0.088876	0.000000
-0.278102	0.071681	0.000000
-0.281152	0.054289	0.000000
-0.283095	0.036840	0.000000
-0.283875	0.019334	0.000000
-0.283554	0.001911	0.000000
-0.282082	-0.015430	0.000000
-0.279533	-0.032551	0.000000
-0.275865	-0.049454	0.000000
-0.271161	-0.066004	0.000000
-0.265386	-0.082207	0.000000
-0.258632	-0.097932	0.000000
-0.250872	-0.113188	0.000000
-0.242205	-0.127850	0.000000
-0.232611	-0.141931	0.000000
-0.222197	-0.155311	0.000000
-0.210947	-0.168011	0.000000
-0.198977	-0.179915	0.000000
-0.186275	-0.191052	0.000000
-0.172962	-0.201313	0.000000
-0.159031	-0.210733	0.000000
-0.144607	-0.219211	0.000000
-0.129685	-0.226790	0.000000
-0.114396	-0.233377	0.000000
-0.098736	-0.239022	0.000000
-0.082839	-0.243641	0.000000
-0.066701	-0.247293	0.000000
-0.050457	-0.249900	0.000000
-0.034104	-0.251529	0.000000
-0.017779	-0.252113	0.000000
-0.001475	-0.251726	0.000000
0.014671	-0.250308	0.000000
0.030668	-0.247942	0.000000
0.046380	-0.244575	0.000000
0.061820	-0.240298	0.000000
0.076854	-0.235066	0.000000
0.091500	-0.228977	0.000000
0.105627	-0.221992	0.000000
0.119258	-0.214217	0.000000
0.132267	-0.205617	0.000000
0.144682	-0.196306	0.000000
0.156383	-0.186256	0.000000
0.167404	-0.175582	0.000000
0.177631	-0.164263	0.000000
0.187105	-0.152420	0.000000
0.195718	-0.140033	0.000000
0.203520	-0.127229	0.000000
0.210407	-0.113989	0.000000
0.216439	-0.100443	0.000000
0.221519	-0.086576	0.000000
0.225715	-0.072518	0.000000
0.228935	-0.058255	0.000000
0.231259	-0.043917	0.000000
0.232599	-0.029492	0.000000
0.233045	-0.015110	0.000000
0.232515	-0.000756	0.000000
0.231107	0.013440	0.000000
0.228748	0.027494	0.000000
0.225541	0.041280	0.000000
0.221420	0.054816	0.000000
0.216497	0.067978	0.000000
0.210711	0.080788	0.000000
0.204180	0.093125	0.000000
0.196850	0.105017	0.000000
0.188845	0.116346	0.000000
0.180114	0.127146	0.000000
0.170789	0.137303	0.000000
0.160822	0.146857	0.000000
0.150351	0.155700	0.000000
0.139329	0.163877	0.000000
0.127901	0.171288	0.000000
0.116020	0.177982	0.000000
0.103835	0.183867	0.000000
0.091301	0.188998	0.000000
0.078568	0.193289	0.000000
0.065594	0.196805	0.000000
0.052530	0.199463	0.000000
0.039331	0.201335	0.000000
0.026152	0.202347	0.000000
0.012945	0.202578	0.000000
-0.000135	0.201959	0.000000
-0.013139	0.200575	0.000000
-0.025911	0.198364	0.000000
-0.038505	0.195419	0.000000
-0.050769	0.191683	0.000000
-0.062760	0.187255	0.000000
-0.074328	0.182082	0.000000
-0.085534	0.176270	0.000000
-0.096232	0.169772	0.000000
-0.106489	0.162698	0.000000
-0.116161	0.155005	0.000000
-0.125322	0.146808	0.000000
-0.133832	0.138067	0.000000
-0.141772	0.128902	0.000000
-0.149006	0.119276	0.000000
-0.155621	0.109310	0.000000
-0.161486	0.098971	0.000000
-0.166697	0.088383	0.000000
-0.171126	0.077513	0.000000
-0.174878	0.066486	0.000000
-0.177828	0.055271	0.000000
-0.180090	0.043994	0.000000
-0.181545	0.032623	0.000000
-0.182312	0.021284	0.000000
-0.182278	0.009944	0.000000
-0.181571	-0.001272	0.000000
-0.180079	-0.012398	0.000000
-0.177940	-0.023311	0.000000
-0.175046	-0.034047	0.000000
-0.171541	-0.044486	0.000000
-0.167322	-0.054667	0.000000
-0.162539	-0.064472	0.000000
-0.157091	-0.073944	0.000000
-0.151136	-0.082969	0.000000
-0.144575	-0.091595	0.000000
-0.137571	-0.099710	0.000000
-0.130028	-0.107367	0.000000
-0.122114	-0.114461	0.000000
-0.113734	-0.121047	0.000000
-0.105060	-0.127025	0.000000
-0.095998	-0.132458	0.000000
-0.086723	-0.137248	0.000000
-0.077142	-0.141465	0.000000
-0.067434	-0.145017	0.000000
-0.057502	-0.147978	0.000000
-0.047529	-0.150262	0.000000
-0.037417	-0.151948	0.000000
