2055
0.040141	0.002030
0.000000	-0.002082
0.005338	0.002136
0.000000	-0.002193
0.002789	0.002252
0.000000	-0.002313
0.001895	0.002378
0.000000	-0.002446
0.001443	0.002516
0.000000	-0.002591
0.001172	0.002668
0.000000	-0.002750
0.000993	0.002837
0.000000	-0.002928
0.000865	0.003024
0.000000	-0.003125
0.000771	0.003232
0.000000	-0.003346
0.000699	0.003467
0.000000	-0.003596
0.000644	0.003733
0.000000	-0.003880
0.000600	0.004037
0.000000	-0.004206
0.000565	0.004387
0.000000	-0.004583
0.000538	0.004795
0.000000	-0.005025
0.000518	0.005276
0.000000	-0.005550
0.000504	0.005851
0.000000	-0.006183
0.000496	0.006552
0.000000	-0.006963
0.000494	0.007424
0.000000	-0.007945
0.000500	0.008538
0.000000	-0.009219
0.000516	0.010010
0.000000	-0.010939
0.000545	0.012044
0.000000	-0.013382
0.000598	0.015032
0.000000	-0.017117
0.000693	0.019828
0.000000	-0.023482
0.000881	0.028633
0.000000	-0.036245
0.001314	0.047382
0.000000	-0.043028
0.058367	2.667577
0.075042	3.268901
0.073632	3.072895
0.078694	3.187947
0.079340	3.106740
0.082453	3.169500
0.083663	3.118313
0.086187	3.161575
0.086793	3.124076
0.090102	3.157199
0.091807	3.127511
0.093483	3.154431
0.096219	3.129788
0.097492	3.152525
0.099868	3.131406
0.102449	3.151134
0.103381	3.132615
0.105238	3.150074
0.106997	3.133552
0.105763	3.149240
0.108758	3.134299
0.111638	3.148567
0.110757	3.134908
0.109712	3.148012
0.111619	3.135415
0.113123	3.147548
0.113537	3.135843
0.114034	3.147153
0.116002	3.136209
0.117487	3.146813
0.114752	3.136525
0.116550	3.146518
0.119246	3.136801
0.117929	3.146259
0.117462	3.137044
0.116947	3.146030
0.116602	3.137260
0.115902	3.145826
0.116255	3.137453
0.114870	3.145644
0.115702	3.137626
0.114807	3.145479
0.114632	3.137782
0.113910	3.145331
0.113672	3.137924
0.113793	3.145195
0.113156	3.138053
0.111948	3.145072
0.111004	3.138171
0.110809	3.144959
0.109548	3.138279
0.107175	3.144855
0.105462	3.138379
0.103025	3.144759
0.101042	3.138471
0.098985	3.144670
0.095620	3.138557
0.093757	3.144588
0.089972	3.138636
0.090144	3.144512
0.088862	3.138710
0.086063	3.144440
0.084526	3.138779
0.082730	3.144374
0.081033	3.138843
0.080685	3.144312
0.077857	3.138903
0.073646	3.144253
0.071584	3.138960
0.069878	3.144199
0.066704	3.139013
0.064167	3.144147
0.062380	3.139063
0.059014	3.144099
0.057023	3.139110
0.054562	3.144053
0.053667	3.139154
0.053185	3.144010
0.050233	3.139196
0.047673	3.143969
0.047687	3.139236
0.046426	3.143930
0.041867	3.139274
0.038905	3.143894
0.037658	3.139309
0.035338	3.143859
0.033055	3.139343
0.031150	3.143826
0.029283	3.139375
0.027603	3.143795
0.026428	3.139406
0.025083	3.143765
0.023833	3.139435
0.023792	3.143736
0.022396	3.139463
0.021244	3.143709
0.020440	3.139489
0.019916	3.143684
0.019902	3.139514
0.018749	3.143659
0.017297	3.139538
0.014751	3.143636
0.013601	3.139561
0.011923	3.143613
0.010647	3.139583
0.008629	3.143592
0.007312	3.139604
0.006701	3.143572
0.005411	3.139623
0.004058	3.143552
0.003211	3.139643
0.003206	3.143534
0.003170	3.139661
0.002917	3.143516
0.002783	3.139678
0.003678	3.143499
0.004104	3.139695
0.003163	3.143482
0.003148	3.139711
0.005108	3.143467
0.005547	3.139726
0.004231	3.143452
0.003865	3.139741
0.003640	3.143438
0.004310	3.139755
0.005407	3.143424
0.007822	3.139768
0.010305	3.143411
0.010052	3.139781
0.009790	3.143398
0.011716	3.139793
0.013758	3.143386
0.015413	3.139805
0.017311	3.143375
0.017882	3.139816
0.018826	3.143364
0.021455	3.139827
0.023869	3.143353
0.024216	3.139837
0.026024	3.143343
0.027609	3.139847
0.028899	3.143334
0.031966	3.139856
0.034661	3.143325
0.037629	3.139865
0.040607	3.143316
0.044207	3.139873
0.046829	3.143308
0.050542	3.139882
0.053877	3.143300
0.056412	3.139889
0.059546	3.143292
0.062698	3.139897
0.064841	3.143285
0.068117	3.139904
0.070313	3.143278
0.073130	3.139910
0.075161	3.143272
0.077728	3.139917
0.080102	3.143266
0.083890	3.139923
0.086943	3.143260
0.089076	3.139928
0.093011	3.143254
0.095775	3.139933
0.098639	3.143249
0.102755	3.139938
0.106125	3.143244
0.107744	3.139943
0.111031	3.143240
0.113656	3.139948
0.115833	3.143236
0.119104	3.139952
0.122867	3.143232
0.125050	3.139955
0.126243	3.143228
0.129025	3.139959
0.132754	3.143225
0.135056	3.139962
0.137094	3.143222
0.139979	3.139965
0.142395	3.143219
0.144172	3.139968
0.146679	3.143216
0.150866	3.139970
0.153226	3.143214
0.155756	3.139972
0.156903	3.143212
0.157389	3.139974
0.158074	3.143210
0.159683	3.139976
0.161542	3.143209
0.162912	3.139977
0.162178	3.143207
0.159594	3.139979
0.160748	3.143206
0.163465	3.139979
0.164398	3.143206
0.164756	3.139980
0.164387	3.143205
0.165174	3.139980
0.164925	3.143205
0.162886	3.139980
0.161505	3.143205
0.162436	3.139980
0.162447	3.143205
0.159126	3.139980
0.158064	3.143206
0.158533	3.139979
0.155967	3.143206
0.158836	3.139978
0.158649	3.143207
0.158070	3.139977
0.157617	3.143209
0.157413	3.139976
0.154551	3.143210
0.154362	3.139974
0.154886	3.143212
0.155299	3.139972
0.154037	3.143214
0.151519	3.139970
0.144899	3.143216
0.144568	3.139968
0.146127	3.143219
0.144021	3.139965
0.138313	3.143222
0.139499	3.139962
0.143195	3.143225
0.143010	3.139959
0.139332	3.143228
0.142100	3.139955
0.147024	3.143232
0.146387	3.139951
0.141504	3.143236
0.141825	3.139947
0.144249	3.143240
0.145299	3.139943
0.145633	3.143245
0.144968	3.139938
0.145318	3.143250
0.145109	3.139933
0.144236	3.143255
0.143463	3.139927
0.144355	3.143261
0.144704	3.139922
0.145274	3.143267
0.145876	3.139916
0.144737	3.143273
0.145686	3.139909
0.146222	3.143279
0.144093	3.139903
0.144168	3.143286
0.147479	3.139896
0.148844	3.143293
0.149950	3.139888
0.152669	3.143301
0.152555	3.139880
0.153366	3.143309
0.153540	3.139872
0.153757	3.143318
0.154854	3.139863
0.156248	3.143326
0.156350	3.139854
0.155213	3.143336
0.154179	3.139845
0.149590	3.143346
0.152453	3.139835
0.155202	3.143356
0.155320	3.139824
0.153871	3.143366
0.153060	3.139813
0.150301	3.143378
0.149464	3.139802
0.149616	3.143389
0.150763	3.139790
0.153856	3.143402
0.154369	3.139777
0.153636	3.143415
0.153623	3.139764
0.155294	3.143428
0.155505	3.139750
0.154111	3.143442
0.154121	3.139736
0.155188	3.143457
0.155270	3.139721
0.154301	3.143473
0.154027	3.139705
0.153093	3.143489
0.149691	3.139688
0.152034	3.143506
0.150730	3.139671
0.148874	3.143524
0.149088	3.139652
0.149943	3.143542
0.149380	3.139633
0.148505	3.143562
0.148878	3.139613
0.147933	3.143582
0.146152	3.139592
0.145989	3.143604
0.144312	3.139570
0.144592	3.143627
0.147453	3.139547
0.146304	3.143650
0.144146	3.139523
0.141831	3.143675
0.139821	3.139497
0.140794	3.143702
0.141384	3.139470
0.141116	3.143730
0.140048	3.139441
0.139454	3.143759
0.137929	3.139411
0.135565	3.143790
0.139870	3.139380
0.142728	3.143822
0.141745	3.139346
0.139621	3.143857
0.137480	3.139311
0.133742	3.143893
0.133632	3.139273
0.137009	3.143932
0.138345	3.139234
0.138643	3.143972
0.137830	3.139192
0.137394	3.144016
0.137307	3.139147
0.138023	3.144062
0.138918	3.139099
0.139827	3.144111
0.139968	3.139048
0.140629	3.144163
0.141883	3.138994
0.143575	3.144219
0.144791	3.138936
0.145519	3.144279
0.145738	3.138874
0.145982	3.144343
0.146936	3.138808
0.149039	3.144412
0.149608	3.138737
0.148611	3.144487
0.147439	3.138660
0.147772	3.144567
0.149006	3.138576
0.149631	3.144653
0.149884	3.138486
0.150042	3.144747
0.150367	3.138389
0.150640	3.144849
0.150715	3.138282
0.150641	3.144960
0.150612	3.138166
0.150802	3.145081
0.150890	3.138039
0.149519	3.145215
0.147677	3.137899
0.147200	3.145362
0.147591	3.137744
0.147535	3.145524
0.145189	3.137573
0.145000	3.145705
0.144749	3.137382
0.143265	3.145907
0.142368	3.137169
0.141585	3.146134
0.139375	3.136928
0.136049	3.146390
0.135201	3.136655
0.133577	3.146681
0.131011	3.136343
0.127738	3.147016
0.124642	3.135984
0.120443	3.147402
0.117010	3.135566
0.114686	3.147854
0.110419	3.135076
0.104238	3.148388
0.097688	3.134492
0.095222	3.149028
0.090268	3.133788
0.089570	3.149807
0.088740	3.132922
