2055
0.036874	-0.023181
0.000000	0.023307
0.004904	-0.023435
0.000000	0.023566
0.002562	-0.023699
0.000000	0.023834
0.001741	-0.023972
0.000000	0.024112
0.001327	-0.024255
0.000000	0.024401
0.001079	-0.024549
0.000000	0.024700
0.000915	-0.024854
0.000000	0.025010
0.000799	-0.025170
0.000000	0.025332
0.000714	-0.025497
0.000000	0.025666
0.000650	-0.025837
0.000000	0.026010
0.000600	-0.026187
0.000000	0.026366
0.000562	-0.026548
0.000000	0.026732
0.000532	-0.026918
0.000000	0.027105
0.000510	-0.027294
0.000000	0.027483
0.000495	-0.027672
0.000000	0.027859
0.000486	-0.028044
0.000000	0.028224
0.000483	-0.028396
0.000000	0.028559
0.000487	-0.028707
0.000000	0.028835
0.000500	-0.028935
0.000000	0.028997
0.000524	-0.029006
0.000000	0.028943
0.000564	-0.028777
0.000000	0.028465
0.000631	-0.027942
0.000000	0.027103
0.000747	-0.025780
0.000000	0.023684
0.000970	-0.020302
0.000000	0.014718
0.001462	-0.005939
0.000000	0.013079
0.068797	2.608118
0.083738	3.332485
0.072319	3.004088
0.064200	3.263611
0.050331	3.021647
0.036859	3.268363
0.020689	2.998102
0.006848	3.303650
0.001604	0.425792
0.007312	-0.015305
0.007699	-0.119441
0.002535	0.574727
0.008167	3.252199
0.022240	3.068948
0.033654	3.191018
0.045937	3.104664
0.054284	3.172198
0.059015	3.112805
0.056585	3.172984
0.049791	3.101712
0.038467	3.200292
0.026225	3.040193
0.011013	3.368302
0.002450	1.723579
0.006296	-0.392966
0.008711	0.285500
0.003882	-0.287427
0.003817	2.612532
0.016644	3.200497
0.031070	3.154950
0.043653	3.101090
0.055279	3.197169
0.061310	3.074922
0.060721	3.218529
0.054917	3.053171
0.046220	3.245322
0.032924	3.012770
0.018926	3.328149
0.004362	2.644252
0.006868	0.089089
0.016948	-0.074566
0.020196	0.098139
0.020004	-0.131530
0.015150	0.187481
0.009402	-0.323146
0.002037	1.361688
0.008823	3.376945
0.015389	3.045933
0.020315	3.178473
0.024904	3.142101
0.024530	3.109453
0.018986	3.208330
0.014146	3.025092
0.007173	3.360721
0.001999	0.828441
0.009424	-0.172021
0.013100	0.045884
0.013109	0.041780
0.008521	-0.187366
0.001886	1.130290
0.010929	3.479852
0.022328	2.936606
0.032610	3.293684
0.041575	3.018302
0.048197	3.246551
0.050500	3.049544
0.046854	3.223617
0.040065	3.068720
0.030348	3.202747
0.018809	3.107749
0.004699	3.003754
0.004940	0.049036
0.013225	0.080753
0.015514	-0.116250
0.015085	0.161891
0.009425	-0.276139
0.002668	1.085043
0.010575	3.378873
0.022188	3.018279
0.030950	3.222324
0.038360	3.082338
0.040233	3.188272
0.038092	3.102953
0.032503	3.174790
0.025265	3.112222
0.016066	3.168200
0.009148	3.117018
0.004180	3.164655
0.000910	3.119664
0.000822	3.162669
0.007405	3.121157
0.019836	3.161546
0.037170	3.122003
0.054901	3.160904
0.069871	3.122503
0.086472	3.160492
0.103938	3.122879
0.114104	3.160095
0.121185	3.123362
0.123419	3.159443
0.120329	3.124299
0.114137	3.158051
0.102515	3.126415
0.085178	3.154752
0.068647	3.131739
0.050811	3.145696
0.033520	3.148490
0.019430	3.110006
0.008813	3.248532
0.001308	2.469838
0.001635	-0.423326
0.000854	0.930694
0.003600	3.227650
0.010280	3.115456
0.016733	3.147066
0.022793	3.143957
0.026497	3.137759
0.027095	3.141611
0.024851	3.152824
0.019784	3.103187
0.011756	3.259440
0.002446	2.499282
0.006610	-0.248782
0.015142	0.194868
0.020289	-0.179312
0.023498	0.182561
0.021595	-0.202441
0.016028	0.250404
0.007607	-0.385334
0.002271	1.775709
0.010955	3.339994
0.019921	3.081849
0.026899	3.144062
0.031222	3.174585
0.031342	3.079939
0.028074	3.231836
0.023191	3.017283
0.016207	3.313835
0.008845	2.887654
0.002555	3.585708
0.000224	1.262355
0.000324	1.281248
0.003071	3.603413
0.009931	2.867961
0.018979	3.336372
0.030856	2.990527
0.043204	3.264808
0.055264	3.037651
0.066577	3.231481
0.075458	3.062285
0.079905	3.212823
0.081693	3.076477
0.078277	3.202305
0.070730	3.083570
0.060366	3.198964
0.047637	3.081931
0.032686	3.208729
0.019935	3.055772
0.007406	3.273503
0.002193	0.710014
0.007614	-0.226260
0.008661	0.175601
0.004007	-0.208777
0.003547	2.466858
0.015687	3.299628
0.027100	3.064222
0.038920	3.188288
0.048434	3.111347
0.056232	3.160854
0.058574	3.131076
0.055700	3.143946
0.048817	3.148116
0.039799	3.123828
0.028597	3.176127
0.016824	3.076470
0.005928	3.281001
0.001055	0.874551
0.003694	-0.317461
0.001256	0.476610
0.005004	2.998540
0.016245	3.208489
0.028717	3.087016
0.041982	3.191791
0.054956	3.092795
0.064807	3.191079
0.069990	3.089273
0.069418	3.199555
0.063870	3.073581
0.051178	3.227829
0.035380	3.018436
0.012344	3.361668
0.007301	0.927800
0.033661	-0.239143
0.058352	0.137047
0.085375	-0.099036
0.105725	0.080263
0.125201	-0.069734
0.142098	0.063516
0.158852	-0.059882
0.172020	0.057972
0.183728	-0.057329
0.191691	0.057709
0.197320	-0.058999
0.198539	0.061177
0.198811	-0.064308
0.194697	0.068552
0.186178	-0.074207
0.170760	0.081797
0.151018	-0.092275
0.123444	0.107520
0.094695	-0.131745
0.063388	0.176648
0.030923	-0.289917
0.005460	1.046981
0.024142	3.329733
0.046259	3.067369
0.062870	3.167224
0.069958	3.146197
0.069653	3.112856
0.064197	3.193790
0.054008	3.062326
0.037554	3.257759
0.022299	2.963955
0.008418	3.462841
0.002164	1.108030
0.008047	-0.145184
0.006187	-0.106383
0.001884	1.812499
0.011669	3.510322
0.024691	2.913575
0.040953	3.310524
0.055303	3.006325
0.065687	3.254425
0.067807	3.045334
0.065821	3.224620
0.054591	3.069529
0.037925	3.207234
0.010897	3.029800
0.015149	0.428257
0.051481	-0.161806
0.084652	0.114702
0.120888	-0.095822
0.153784	0.085499
0.183985	-0.078913
0.207296	0.074357
0.228311	-0.071081
0.244944	0.068715
0.253571	-0.067061
0.257440	0.066015
0.258173	-0.065535
0.253256	0.065628
0.245253	-0.066346
0.232936	0.067804
0.216650	-0.070206
0.193150	0.073914
0.168795	-0.079590
0.136587	0.088549
0.106667	-0.103768
0.072799	0.133543
0.042932	-0.211324
0.010540	0.684957
0.012138	3.232810
0.037090	3.097431
0.053680	3.161009
0.066769	3.136309
0.068758	3.137721
0.068066	3.151901
0.061954	3.126665
0.051673	3.159387
0.037827	3.123840
0.024097	3.151498
0.011848	3.171780
0.002512	2.753213
0.001138	-0.403321
0.001236	1.632290
0.005991	3.368126
0.015876	3.042679
0.026665	3.193316
0.040227	3.115213
0.052509	3.150839
0.062820	3.146251
0.068151	3.123655
0.069204	3.174284
0.065054	3.089932
0.055836	3.221740
0.041184	3.009233
0.022737	3.408807
0.004640	1.726599
0.019142	-0.317539
0.041066	0.181731
0.057621	-0.130547
0.072609	0.103994
0.083648	-0.087896
0.093308	0.077224
0.099605	-0.069758
0.103682	0.064375
0.103652	-0.060454
0.103512	0.057633
0.101467	-0.055701
0.099748	0.054540
0.097842	-0.054105
0.096283	0.054412
0.092730	-0.055546
0.087349	0.057684
0.083076	-0.061143
0.079070	0.066482
0.071619	-0.074734
0.060341	0.087958
0.046226	-0.110848
0.031598	0.156603
0.015046	-0.280119
0.003016	1.242097
0.015995	3.424545
0.032548	2.984094
0.047916	3.254360
0.057766	3.049555
0.062840	3.223649
0.064054	3.063215
0.061186	3.221006
0.053705	3.056648
0.044041	3.237444
0.033419	3.027020
0.022194	3.288476
0.012418	2.933363
0.004007	3.497015
0.000729	0.728002
0.000589	0.853008
0.003120	3.568607
0.011064	2.873551
0.020724	3.345453
0.031940	2.971170
0.042885	3.292710
0.052773	3.001773
0.060664	3.275526
0.064959	3.009134
0.064976	3.277063
0.059985	2.997296
0.050632	3.304391
0.037371	2.939119
0.021700	3.452758
0.004627	2.069460
0.014875	-0.182571
0.036688	0.073881
0.056979	-0.032361
0.077564	0.010863
0.094493	0.002216
0.110392	-0.011040
0.124027	0.017459
0.136462	-0.022415
0.146927	0.026436
0.156087	-0.029846
0.163463	0.032851
0.169576	-0.035597
0.173943	0.038189
0.176104	-0.040709
0.174502	0.043229
0.168775	-0.045816
0.161249	0.048536
0.151428	-0.051469
0.138056	0.054704
0.117718	-0.058347
0.094671	0.062471
0.068681	-0.066795
0.042697	0.067996
0.014905	-0.015118
0.006729	2.853701
0.028561	3.169502
0.044210	3.160276
0.058537	3.102849
0.062078	3.193180
0.061560	3.079500
0.055313	3.213818
0.046922	3.058397
0.033141	3.237609
0.019529	3.031190
0.005229	3.235909
0.004482	0.312559
0.013727	0.010617
0.017964	-0.091536
0.017139	0.165156
0.009778	-0.313958
0.002721	1.755371
0.013736	3.392165
0.025890	3.033561
0.036273	3.188491
0.044230	3.134278
0.048461	3.114537
0.044531	3.207918
0.037041	3.014609
0.018716	3.411963
0.005943	1.510822
